nodo,lat,lon,adyacentes
4334418890,-12.2242363,-76.9214927,"4545791236:48.05:-12.2246112:-76.9212729,4545791201:11.71:-12.2241449:-76.9215463,1754044414:139.93:-12.2248703:-76.9226049"
4334418893,-12.2233328,-76.9210564,"4334418882:23.04:-12.2234099:-76.9212532,3766528263:46.09:-12.223238:-76.9206435,1754044390:68.4:-12.2227392:-76.9212216"
4334483611,-12.2173666,-76.9311656,1666006536:9.88:-12.2173221:-76.9310869
4334483612,-12.2189067,-76.9302098,1666006538:6.78:-12.2188762:-76.9301558
4334514199,-12.2199025,-76.9311481,1709508267:17.68:-12.2200403:-76.931067
4334514200,-12.2199873,-76.9316152,4334136246:35.5:-12.2202619:-76.9314486
4334538809,-12.2229668,-76.9364242,1666696215:17.74:-12.2231048:-76.9363423
4335620726,-12.2256768,-76.9407627,"3725402607:12.91:-12.2257345:-76.9408658,4152129049:61.66:-12.2252009:-76.941054"
4335686053,-12.2168965,-76.9515134,"1675341536:53.5:-12.2164819:-76.9517631,1675341865:106.88:-12.2164137:-76.950663"
4335686054,-12.2169761,-76.9516651,"4335686055:98.68:-12.2177385:-76.9512003,4335792753:13.56:-12.2170352:-76.9517742"
4335686055,-12.2177385,-76.9512003,"4335792759:14.2:-12.2178047:-76.951312,4149688988:53.65:-12.2181559:-76.9509527"
4335686057,-12.2201301,-76.9497402,"4335792766:14.24:-12.22019:-76.949856,4711675534:54.04:-12.220554:-76.949497"
4335686061,-12.2189708,-76.9486206,"1675341625:49.22:-12.2187396:-76.9482344,1675341923:50.41:-12.2192102:-76.9490145,4711675532:104.1:-12.2197745:-76.9481294,4370504394:50.52:-12.2185766:-76.9488516"
4335701189,-12.2224943,-76.9465032,"1701819747:96.77:-12.2232481:-76.9460581,4149729026:9.54:-12.22242:-76.9465471,1701820329:52.59:-12.2222546:-76.946086"
4335701190,-12.2242245,-76.9454814,"1701820322:154.54:-12.224936:-76.946703,1701820325:36.57:-12.2245093:-76.9453132,1701820333:22.2:-12.2240516:-76.9455835"
4335701200,-12.2217332,-76.9453495,"4149729021:9.96:-12.2218105:-76.9453032,1701819753:50.21:-12.2213435:-76.9455828,1701819781:51.44:-12.2219687:-76.9457569"
4335701201,-12.2206672,-76.9443862,"1701819788:54.03:-12.2209105:-76.9448166,4149729020:49.69:-12.2210514:-76.9441527"
4335707087,-12.2254527,-76.9458243,1710627869:13.11:-12.2253499:-76.9458833
4335711506,-12.2290228,-76.944483,"4335711507:46.72:-12.2293857:-76.9442663,10671930464:11.5:-12.229074:-76.9445749"
4335711507,-12.2293857,-76.9442663,"3725402740:51.42:-12.2297864:-76.9440301,4341297123:13.1:-12.229445:-76.9443705"
4335718433,-12.2314135,-76.9430591,"4335718434:46.45:-12.2317726:-76.9428407,1710920377:102.94:-12.2318849:-76.9438743"
4335718434,-12.2317726,-76.9428407,"4335718435:51.68:-12.2321751:-76.942603,1710920383:103.24:-12.2322449:-76.9436586"
4335718435,-12.2321751,-76.942603,"4335718436:50.17:-12.2325642:-76.9423693,1710920390:103.05:-12.2326456:-76.94342"
4335718436,-12.2325642,-76.9423693,"4335718438:51.16:-12.2329619:-76.9421325,1710920396:102.97:-12.2330352:-76.9431851"
4335718438,-12.2329619,-76.9421325,"4149825630:49.24:-12.2333446:-76.9419046,1710920399:102.84:-12.2334313:-76.9429479"
4335723243,-12.2356883,-76.9401405,"4335723244:54.42:-12.2353236:-76.9398065,1675395408:119.9:-12.2348503:-76.940818"
4335723244,-12.2353236,-76.9398065,"4335723245:35.34:-12.2355114:-76.9395441,1710932479:53.42:-12.2349459:-76.9395027,4335723243:54.42:-12.2356883:-76.9401405,1710932477:64.31:-12.2348966:-76.940201"
4335723245,-12.2355114,-76.9395441,"4335723244:35.34:-12.2353236:-76.9398065,1710932496:57.01:-12.2358111:-76.9391185,4768888926:52.33:-12.2351254:-76.9392686,4335723246:55.2:-12.2359185:-76.9398348"
4335723246,-12.2359185,-76.9398348,"4335723243:41.94:-12.2356883:-76.9401405,4335723245:55.2:-12.2355114:-76.9395441"
4335726757,-12.2362124,-76.938561,"1710932496:75.24:-12.2358111:-76.9391185,1273471266:55.98:-12.2366252:-76.9388558,1710932498:49.04:-12.2358508:-76.9383027"
4335726758,-12.2376402,-76.9373786,"3725402773:22.91:-12.2378122:-76.9374831,1273471266:196.23:-12.2366252:-76.9388558"
4335792752,-12.2162495,-76.9522631,3757448198:14.04:-12.2161835:-76.952153
4335792753,-12.2170352,-76.9517742,4335686054:13.56:-12.2169761:-76.9516651
4335792759,-12.2178047,-76.951312,4335686055:14.2:-12.2177385:-76.9512003
4335792760,-12.2186415,-76.9507874,3757448194:12.27:-12.2185837:-76.9506912
4335792761,-12.2194364,-76.950342,3757448193:14.62:-12.2193693:-76.9502263
4335792766,-12.22019,-76.949856,4335686057:14.24:-12.2201301:-76.9497402
4335833152,-12.2217165,-76.9489895,3757448189:16.56:-12.2216437:-76.9488566
4337539738,-12.2277156,-76.9515473,"1273888604:66.1:-12.2276358:-76.95215,1273835104:54.96:-12.227782:-76.9510461,4337539739:113.34:-12.2286093:-76.9510458"
4337539739,-12.2286093,-76.9510458,4337539738:113.34:-12.2277156:-76.9515473
4337539744,-12.2314405,-76.9510511,"1757641905:169.81:-12.2301207:-76.9518373,4337539745:13.36:-12.2315013:-76.9511571,1273852480:100.84:-12.2309812:-76.950251"
4337539745,-12.2315013,-76.9511571,"4202128011:44.25:-12.2318545:-76.9509695,4337539744:13.36:-12.2314405:-76.9510511,6501204912:68.07:-12.2318136:-76.9516958"
4341297112,-12.226527,-76.9461168,3757448181:17.29:-12.2264499:-76.9459786
4341297117,-12.2273142,-76.9456227,3757448179:13.19:-12.2272554:-76.9455173
4341297123,-12.229445,-76.9443705,4335711507:13.1:-12.2293857:-76.9442663
4341414722,-12.2338911,-76.9193226,"1723345359:87.82:-12.2345762:-76.9189206,1713628862:42.44:-12.2336971:-76.9189863"
4341425370,-12.2331313,-76.9182394,"1273737010:226.95:-12.2341449:-76.9200519,4341425372:13.31:-12.2332366:-76.9181839"
4341425372,-12.2332366,-76.9181839,10210376433:3.98:-12.2332604:-76.9181566
4341425376,-12.2329313,-76.9179057,10210376435:3.97:-12.2329125:-76.9179368
4341425377,-12.2329831,-76.9178557,"3793007291:148.89:-12.2323378:-76.9166552,4341425376:7.95:-12.2329313:-76.9179057"
4347922929,-12.2295646,-76.9270497,"1273951044:13.38:-12.2295018:-76.9269447,6292636352:245.15:-12.2314657:-76.9259073"
4348022780,-12.2270787,-76.9283065,1273895646:9.47:-12.2271219:-76.9283816
4348022786,-12.2262974,-76.9287658,1709508420:10.67:-12.2263439:-76.9288517
4351303032,-12.2186593,-76.9333794,1666006514:8.14:-12.2186967:-76.9334438
4354680888,-12.2022288,-76.9309406,3952895388:61.88:-12.2027152:-76.9306643
4367063651,-12.1916422,-76.9425489,"4367063655:59.35:-12.1913836:-76.9420712,4059158216:6.92:-12.1915885:-76.9425811,4367063652:52.04:-12.1920455:-76.942306"
4367063652,-12.1920455,-76.942306,"3717197740:121.1:-12.1915311:-76.9413239,4367063651:52.04:-12.1916422:-76.9425489,1273875798:149.93:-12.1932072:-76.9416057"
4367063655,-12.1913836,-76.9420712,"4367063657:6.72:-12.1913308:-76.9421012,4367063660:61.69:-12.1911247:-76.9415692"
4367063657,-12.1913308,-76.9421012,"4059158216:59.51:-12.1915885:-76.9425811,4367063655:6.72:-12.1913836:-76.9420712"
4367063660,-12.1911247,-76.9415692,"4059158217:6.87:-12.1910715:-76.9416014,3717197740:52.47:-12.1915311:-76.9413239,4065913850:82.53:-12.1907585:-76.9409087"
4367063668,-12.1917967,-76.9411636,"3717197740:34.29:-12.1915311:-76.9413239,4367063669:55.08:-12.1922233:-76.9409061,5432454101:96.64:-12.1913406:-76.9404067"
4367063669,-12.1922233,-76.9409061,"3717879665:100.82:-12.1917633:-76.9401067,4367063668:55.08:-12.1917967:-76.9411636,1674210838:57.44:-12.1926682:-76.9406375"
4367063673,-12.1897577,-76.9413131,"3811428299:25.26:-12.18965:-76.9411085,1674210842:101.27:-12.1901898:-76.9421333,3717171281:84.3:-12.1903022:-76.9411975"
4367063680,-12.1900434,-76.9433648,"1674196277:223.65:-12.18901:-76.9415995,11195207856:10.65:-12.1899611:-76.943415,3717880691:77.89:-12.1906451:-76.9429979"
4367063682,-12.1933811,-76.9408451,"4367063684:59.91:-12.1938486:-76.940571,4367063686:59.72:-12.1931052:-76.9403737,1727313203:61.35:-12.1936646:-76.9413294"
4367063684,-12.1938486,-76.940571,"4367063682:59.91:-12.1933811:-76.9408451,4367063688:60.47:-12.1935756:-76.9400898,1727313216:57.85:-12.1943:-76.9403064"
4367063686,-12.1931052,-76.9403737,"4367063682:59.72:-12.1933811:-76.9408451,1674210838:56.42:-12.1926682:-76.9406375,4367063688:60.73:-12.1935756:-76.9400898"
4367063688,-12.1935756,-76.9400898,"1273940944:56.93:-12.1933175:-76.9396374,4367063684:60.47:-12.1938486:-76.940571,4367063686:60.73:-12.1931052:-76.9403737"
4367066192,-12.1941003,-76.9377066,"1727313200:173.15:-12.1933038:-76.9363378,1273743178:151.75:-12.1947921:-76.9389101,1405095645:238.2:-12.1958208:-76.9364051,4529137297:124.4:-12.1932037:-76.9383912"
4367066199,-12.188843,-76.9440959,"1273865679:111.03:-12.1883173:-76.9432274,4194296203:7.75:-12.1887831:-76.9441324,8381422782:114.24:-12.1897259:-76.9435584"
4367066204,-12.1885453,-76.9430859,"4367066205:41.49:-12.1888643:-76.9428879,1273865679:29.65:-12.1883173:-76.9432274,8130022180:86.52:-12.1881319:-76.9424115"
4367066205,-12.1888643,-76.9428879,"4367066206:44.61:-12.1892071:-76.9426747,4367066204:41.49:-12.1885453:-76.9430859,8130022179:90.92:-12.1884528:-76.942165"
4367066206,-12.1892071,-76.9426747,"4367066205:44.61:-12.1888643:-76.9428879,10918071529:53.72:-12.1894556:-76.9430986"
4367117426,-12.1888022,-76.9492742,"1674243809:50.74:-12.189031:-76.9496781,1674243823:33.1:-12.1885436:-76.9494251,4367117431:49.59:-12.1891896:-76.9490481"
4367117429,-12.189561,-76.9488313,"4367117431:47.55:-12.1891896:-76.9490481,1674243819:49.17:-12.1897861:-76.9492207"
4367117431,-12.1891896,-76.9490481,"1674243821:49.36:-12.1894111:-76.9494417,4367117426:49.59:-12.1888022:-76.9492742,4367117429:47.55:-12.189561:-76.9488313"
4367117433,-12.1880955,-76.9486485,"4367117439:130.79:-12.1891084:-76.9480368,4204925689:7.32:-12.188059:-76.9485925,1754150021:50.12:-12.1883238:-76.9490461"
4367117439,-12.1891084,-76.9480368,"4367117429:99.95:-12.189561:-76.9488313,1404133986:7.37:-12.1891656:-76.9480026"
4367117442,-12.1900313,-76.9523532,"1674243767:49.43:-12.1898066:-76.9519608,1723430101:51.04:-12.1902634:-76.9527583,1674243765:99.06:-12.1907997:-76.951892,1723430095:148.58:-12.1894874:-76.9532304"
4367117444,-12.1911909,-76.9516573,"1674165179:7.79:-12.1912513:-76.951621,4367117447:149.05:-12.1918747:-76.9528368,1674243765:50.43:-12.1907997:-76.951892"
4367117447,-12.1918747,-76.9528368,"4149608105:8.71:-12.191913:-76.9529067,5460586327:150.3:-12.1907196:-76.9535549"
4367117456,-12.1950977,-76.9564374,"1674134121:50.47:-12.1948708:-76.9560352,4367117459:50.85:-12.1954938:-76.9562035,1674134044:49.01:-12.194716:-76.9566628"
4367117458,-12.1959,-76.9559636,"1674134049:48.97:-12.1962814:-76.9557384,4367117459:52.15:-12.1954938:-76.9562035,4367117460:52.27:-12.1956649:-76.9555471"
4367117459,-12.1954938,-76.9562035,"1674134131:48.84:-12.1957188:-76.9565894,4367117458:52.15:-12.1959:-76.9559636,4367117456:50.85:-12.1950977:-76.9564374"
4367117460,-12.1956649,-76.9555471,"4367117461:47.35:-12.195452:-76.9551698,3756619940:100.34:-12.1964525:-76.9550965,4367117458:52.27:-12.1959:-76.9559636"
4367117461,-12.195452,-76.9551698,"4367117460:47.35:-12.1956649:-76.9555471,1674134073:47.49:-12.1958216:-76.9549508,4367117463:52.64:-12.1950423:-76.9554125"
4367117462,-12.1946505,-76.9556446,"1674134121:49.01:-12.1948708:-76.9560352,4367117463:50.34:-12.1950423:-76.9554125,1674134061:50.16:-12.1942601:-76.9558759"
4367117463,-12.1950423,-76.9554125,"1674134078:52.82:-12.1948036:-76.9549923,4367117462:50.34:-12.1946505:-76.9556446,4367117461:52.64:-12.195452:-76.9551698"
4367117478,-12.1932816,-76.9531546,"1273872978:51.05:-12.1935136:-76.9535599,1674163616:43.63:-12.193621:-76.9529532,1273819853:54.03:-12.1928613:-76.953404"
4367117484,-12.1908652,-76.9491255,"1674169739:49.37:-12.1904827:-76.9493561,1674169808:49.65:-12.1906419:-76.9487299,1674169741:52.3:-12.1912704:-76.9488812"
4367117488,-12.1904008,-76.9483028,"1674169759:50.02:-12.1907896:-76.9480714,1674169755:48.51:-12.1900237:-76.9485273,1674169808:53.61:-12.1906419:-76.9487299"
4367117691,-12.18981,-76.9453832,"1674186671:52.56:-12.1900507:-76.9457994,1674186648:41.53:-12.1901331:-76.9451916,1674186644:54.43:-12.1893865:-76.9456344"
4367117692,-12.1902753,-76.946188,"1674186671:49.07:-12.1900507:-76.9457994,1674186615:45.14:-12.1906248:-76.9459767,1674186613:55.8:-12.1898432:-76.9464491"
4367117697,-12.1920765,-76.9440204,"1657677554:48.51:-12.1916998:-76.9442456,1273896347:50.14:-12.1918473:-76.9436231,1273732538:53.18:-12.1924894:-76.9437735"
4367117704,-12.1944526,-76.9480982,"1273964734:51.29:-12.1946897:-76.948503,4367117707:148.2:-12.1956178:-76.9474365,1657677600:7.95:-12.1944158:-76.9480355"
4367117707,-12.1956178,-76.9474365,"4053978715:10.82:-12.1957014:-76.9473856,6294661665:99.29:-12.1960798:-76.9482183"
4367117712,-12.1958417,-76.9504698,"4149608115:99.44:-12.1950716:-76.950935,1273647783:52.01:-12.1956013:-76.9500593"
4367117720,-12.1949073,-76.9488745,"1657677603:50.84:-12.1945149:-76.9491145,1273964734:47.07:-12.1946897:-76.948503,4367117722:99.64:-12.1953679:-76.9496609"
4367117722,-12.1953679,-76.9496609,"1273647783:50.48:-12.1956013:-76.9500593,1273621412:50.85:-12.1949781:-76.9499056,4367117720:99.64:-12.1949073:-76.9488745"
4367117731,-12.1977919,-76.9548066,"1674088517:53.6:-12.1982083:-76.9545582,1674088515:48.56:-12.1974145:-76.9550314,1674088539:48.31:-12.1975755:-76.9544212"
4367117732,-12.1973453,-76.9540111,"1674088510:49.54:-12.1977306:-76.9537823,1674088508:49.68:-12.1969587:-76.9542402,1674088539:51.4:-12.1975755:-76.9544212"
4367117734,-12.1981314,-76.9535443,"1674088512:47.64:-12.1985021:-76.9533246,1674088510:51.53:-12.1977306:-76.9537823,1674088540:49.89:-12.1983551:-76.9539422"
4367117735,-12.1985774,-76.9543376,"1674088519:50.81:-12.1989724:-76.9541025,1674088517:47.53:-12.1982083:-76.9545582,1674088540:49.58:-12.1983551:-76.9539422"
4367117736,-12.1992015,-76.9534341,"1405153098:151.31:-12.1985029:-76.9522394,3749302106:8.63:-12.1991346:-76.9534743,1674115474:51.33:-12.1995997:-76.9531951"
4367117748,-12.1996383,-76.9515606,"4519916254:157.15:-12.200855:-76.9508249,1674115476:151.05:-12.200342:-76.9527494"
4367117773,-12.1941018,-76.9428095,"5432469150:52.05:-12.1943427:-76.9432201,5432469152:50.2:-12.193712:-76.9430425,1657677602:47.33:-12.1944693:-76.9425898"
4367117776,-12.1948492,-76.9423626,"1657677602:48.93:-12.1944693:-76.9425898,1657677629:51.78:-12.1952513:-76.9421223,1657677625:50.55:-12.1950851:-76.9427602"
4367117778,-12.1953167,-76.9431496,"5432469151:53.11:-12.1957286:-76.9429022,1657677616:48.44:-12.1949411:-76.9433753,1657677625:49.54:-12.1950851:-76.9427602"
4367138832,-12.1977153,-76.9417094,"1273534926:50.04:-12.1981031:-76.9414758,1657677688:49.48:-12.1973318:-76.9419403,5432474864:50.85:-12.1974821:-76.9413069"
4367138836,-12.1978946,-76.9438106,"1273774903:51.01:-12.1981291:-76.944214,5432474865:47.2:-12.1976775:-76.9434374,1273973676:48.2:-12.1982683:-76.9435859"
4367138840,-12.1984713,-76.944011,"1273774903:43.98:-12.1981291:-76.944214,1657677735:56.12:-12.1989079:-76.943752,4367138845:149.14:-12.1991415:-76.9451996"
4367138845,-12.1991415,-76.9451996,"1657677709:141.13:-12.1980487:-76.9458601,4367138840:149.14:-12.1984713:-76.944011"
4367138858,-12.1985463,-76.9467213,"1273817194:100.52:-12.1993186:-76.9462406,4367138860:98.86:-12.198093:-76.9459388,4149605380:9.35:-12.1984766:-76.9467695"
4367138860,-12.198093,-76.9459388,"1657677709:9.87:-12.1980487:-76.9458601,1273745803:160.54:-12.1993357:-76.9451868"
4367138873,-12.1997768,-76.9470449,"1657677744:51.0:-12.1995459:-76.9466395,1273896909:49.35:-12.1993936:-76.9472739,1273929996:50.56:-12.2001694:-76.9468103"
4367138876,-12.2005512,-76.9465821,"1657677776:49.98:-12.2009393:-76.9463502,1273929996:49.17:-12.2001694:-76.9468103,1657677770:62.53:-12.2004351:-76.9461204"
4367138880,-12.2013873,-76.9471249,"4367138886:47.49:-12.2011698:-76.9467489,4149608130:99.9:-12.2006116:-76.9475887"
4367138882,-12.2016604,-76.9464589,"4367138886:63.0:-12.2011698:-76.9467489,4413622089:47.79:-12.2020325:-76.9462388,4367138884:48.54:-12.2018836:-76.9468427"
4367138884,-12.2018836,-76.9468427,"4149608134:8.29:-12.2019217:-76.9469083,4367138880:63.14:-12.2013873:-76.9471249"
4367138886,-12.2011698,-76.9467489,"4367138882:63.0:-12.2016604:-76.9464589,1273769440:99.53:-12.2003946:-76.9472067,1657677776:50.34:-12.2009393:-76.9463502,4367138880:47.49:-12.2013873:-76.9471249"
4367139189,-12.2011909,-76.9494815,"1657677795:51.86:-12.2015933:-76.9492403,1657677773:49.73:-12.200805:-76.9497128,1657677779:49.9:-12.2009697:-76.949082"
4367139190,-12.2007441,-76.9486745,"1657677779:50.9:-12.2009697:-76.949082,1657677765:51.79:-12.2003418:-76.9489146,5432474873:49.06:-12.2011252:-76.948447"
4367139194,-12.2026018,-76.9519114,"1674117134:49.84:-12.202214:-76.9521414,4367139203:49.71:-12.2023698:-76.9515204,1674117136:52.63:-12.2030113:-76.9516686"
4367139195,-12.2021269,-76.9511109,"4367139205:51.14:-12.2025246:-76.9508745,1674117140:50.03:-12.2017379:-76.9513422,4367139203:52.06:-12.2023698:-76.9515204"
4367139197,-12.2029283,-76.9506346,"1674117144:48.16:-12.2033028:-76.950412,4367139205:51.91:-12.2025246:-76.9508745,4367139207:51.5:-12.2031593:-76.9510453"
4367139199,-12.2033851,-76.9514467,"1674117138:51.03:-12.2037822:-76.9512113,1674117136:48.05:-12.2030113:-76.9516686,4367139207:50.33:-12.2031593:-76.9510453"
4367139203,-12.2023698,-76.9515204,"4367139194:49.71:-12.2026018:-76.9519114,4367139195:52.06:-12.2021269:-76.9511109,4149608091:97.04:-12.2016082:-76.9519564"
4367139205,-12.2025246,-76.9508745,"4367139197:51.91:-12.2029283:-76.9506346,4367139195:51.14:-12.2021269:-76.9511109,1674117146:50.65:-12.2022972:-76.9504707"
4367139207,-12.2031593,-76.9510453,"4367139199:50.33:-12.2033851:-76.9514467,4367139197:51.5:-12.2029283:-76.9506346,1674117153:110.59:-12.2040245:-76.9505435"
4367139208,-12.1979433,-76.9574544,"6831929899:9.67:-12.1978681:-76.9574991,1847875268:11.74:-12.1979979:-76.9575468"
4367139211,-12.1972218,-76.9562167,"3756612348:10.84:-12.1971379:-76.9562675,4367139214:31.03:-12.197462:-76.9560713,4367139208:156.63:-12.1979433:-76.9574544"
4367139214,-12.197462,-76.9560713,"1674088521:51.56:-12.1978611:-76.9558297,1674088513:100.52:-12.1970009:-76.9552758,4367139211:31.03:-12.1972218:-76.9562167"
4367139219,-12.196539,-76.9550421,"3756619940:11.29:-12.1964525:-76.9550965,1674088541:31.15:-12.1967776:-76.954892,1674134039:51.22:-12.1967744:-76.9554472"
4367139245,-12.1923105,-76.9471765,"1273785040:53.38:-12.1927227:-76.9469247,1657677555:99.31:-12.1918508:-76.9463931"
4367139250,-12.19157,-76.9464885,"1404119684:7.19:-12.191602:-76.946546,3756612328:11.47:-12.1914803:-76.9465407"
4367139253,-12.1911157,-76.9451467,"1657677556:104.94:-12.1919251:-76.9446502,4367139255:31.93:-12.1908694:-76.9452978,4367139257:51.79:-12.1908859:-76.9447322"
4367139255,-12.1908694,-76.9452978,"3756612326:10.93:-12.1907859:-76.9453508,4367139253:31.93:-12.1911157:-76.9451467,4367139250:151.05:-12.19157:-76.9464885"
4367139257,-12.1908859,-76.9447322,"1657677552:52.11:-12.1912905:-76.9444903,1404129792:98.77:-12.1904325:-76.9439508"
4368916131,-12.1969977,-76.9497715,"4149608113:8.25:-12.1970361:-76.9498364,4367117712:149.27:-12.1958417:-76.9504698"
4370478157,-12.2009846,-76.9425045,"1273472091:52.55:-12.2013912:-76.942258,3749791293:48.03:-12.200613:-76.9427298,5432485990:52.15:-12.2007421:-76.9420938"
4370478184,-12.2067153,-76.9505289,"1657677875:49.06:-12.2070968:-76.9503021,1273822081:51.13:-12.2063177:-76.9507653,4370478186:49.41:-12.2069414:-76.9509202"
4370478186,-12.2069414,-76.9509202,"1657677884:48.4:-12.2073163:-76.9506939,1273644662:50.75:-12.2065484:-76.9511576,4370478184:49.41:-12.2067153:-76.9505289"
4370478188,-12.2061554,-76.951395,"1657677823:48.6:-12.2057791:-76.9516224,4370478190:50.11:-12.2059262:-76.950998,1273644662:50.75:-12.2065484:-76.9511576"
4370478190,-12.2059262,-76.950998,"4370478188:50.11:-12.2061554:-76.951395,5432485974:48.6:-12.2055483:-76.9512227,1273822081:50.35:-12.2063177:-76.9507653"
4370478198,-12.2075863,-76.9538355,"1674283804:52.51:-12.207995:-76.9535934,4519916251:109.37:-12.2067457:-76.9543581,1674283843:51.47:-12.2078222:-76.954243,1674283791:48.37:-12.2073647:-76.9534525"
